state,phi_intergranular,phi_ic,phi_total,delta_lambda_percent
oil,0.03924370,0.00109244,0.04033613,-6.12175051
oil,0.04109244,0.00109244,0.04218487,-6.10888153
oil,0.04294118,0.00109244,0.04403361,-6.09606564
oil,0.04478992,0.00109244,0.04588235,-6.08330251
oil,0.04663866,0.00109244,0.04773109,-6.07059181
oil,0.04848739,0.00109244,0.04957983,-6.05793322
oil,0.05033613,0.00109244,0.05142857,-6.04532641
oil,0.05218487,0.00109244,0.05327731,-6.03277105
oil,0.05403361,0.00109244,0.05512605,-6.02026683
oil,0.05588235,0.00109244,0.05697479,-6.00781344
oil,0.05773109,0.00109244,0.05882353,-5.99541055
oil,0.05957983,0.00109244,0.06067227,-5.98305786
oil,0.06142857,0.00109244,0.06252101,-5.97075505
oil,0.06327731,0.00109244,0.06436975,-5.95850182
oil,0.06512605,0.00109244,0.06621849,-5.94629787
oil,0.06697479,0.00109244,0.06806723,-5.93414289
oil,0.06882353,0.00109244,0.06991597,-5.92203659
oil,0.07067227,0.00109244,0.07176471,-5.90997867
oil,0.07252101,0.00109244,0.07361345,-5.89796882
oil,0.07436975,0.00109244,0.07546218,-5.88600678
oil,0.07621849,0.00109244,0.07731092,-5.87409223
oil,0.07806723,0.00109244,0.07915966,-5.86222489
oil,0.07991597,0.00109244,0.08100840,-5.85040449
oil,0.08176471,0.00109244,0.08285714,-5.83863073
oil,0.08361345,0.00109244,0.08470588,-5.82690333
oil,0.08546218,0.00109244,0.08655462,-5.81522203
oil,0.08731092,0.00109244,0.08840336,-5.80358653
oil,0.08915966,0.00109244,0.09025210,-5.79199657
oil,0.09100840,0.00109244,0.09210084,-5.78045187
oil,0.09285714,0.00109244,0.09394958,-5.76895217
oil,0.09470588,0.00109244,0.09579832,-5.75749719
oil,0.09655462,0.00109244,0.09764706,-5.74608667
oil,0.09840336,0.00109244,0.09949580,-5.73472035
oil,0.10025210,0.00109244,0.10134454,-5.72339797
oil,0.10210084,0.00109244,0.10319328,-5.71211926
oil,0.10394958,0.00109244,0.10504202,-5.70088397
oil,0.10579832,0.00109244,0.10689076,-5.68969184
oil,0.10764706,0.00109244,0.10873950,-5.67854262
oil,0.10949580,0.00109244,0.11058824,-5.66743605
oil,0.11134454,0.00109244,0.11243697,-5.65637190
oil,0.11319328,0.00109244,0.11428571,-5.64534990
oil,0.11504202,0.00109244,0.11613445,-5.63436981
oil,0.11689076,0.00109244,0.11798319,-5.62343140
oil,0.11873950,0.00109244,0.11983193,-5.61253441
oil,0.12058824,0.00109244,0.12168067,-5.60167861
oil,0.12243697,0.00109244,0.12352941,-5.59086375
oil,0.12428571,0.00109244,0.12537815,-5.58008961
oil,0.12613445,0.00109244,0.12722689,-5.56935594
oil,0.12798319,0.00109244,0.12907563,-5.55866251
oil,0.12983193,0.00109244,0.13092437,-5.54800909
oil,0.13168067,0.00109244,0.13277311,-5.53739546
oil,0.13352941,0.00109244,0.13462185,-5.52682137
oil,0.13537815,0.00109244,0.13647059,-5.51628661
oil,0.13722689,0.00109244,0.13831933,-5.50579096
oil,0.13907563,0.00109244,0.14016807,-5.49533418
oil,0.14092437,0.00109244,0.14201681,-5.48491606
oil,0.14277311,0.00109244,0.14386555,-5.47453637
oil,0.14462185,0.00109244,0.14571429,-5.46419491
oil,0.14647059,0.00109244,0.14756303,-5.45389144
oil,0.14831933,0.00109244,0.14941176,-5.44362577
oil,0.15016807,0.00109244,0.15126050,-5.43339767
oil,0.15201681,0.00109244,0.15310924,-5.42320692
oil,0.15386555,0.00109244,0.15495798,-5.41305333
oil,0.15571429,0.00109244,0.15680672,-5.40293669
oil,0.15756303,0.00109244,0.15865546,-5.39285677
oil,0.15941176,0.00109244,0.16050420,-5.38281339
oil,0.16126050,0.00109244,0.16235294,-5.37280633
oil,0.16310924,0.00109244,0.16420168,-5.36283540
oil,0.16495798,0.00109244,0.16605042,-5.35290038
oil,0.16680672,0.00109244,0.16789916,-5.34300109
oil,0.16865546,0.00109244,0.16974790,-5.33313732
oil,0.17050420,0.00109244,0.17159664,-5.32330887
oil,0.17235294,0.00109244,0.17344538,-5.31351555
oil,0.17420168,0.00109244,0.17529412,-5.30375717
oil,0.17605042,0.00109244,0.17714286,-5.29403353
oil,0.17789916,0.00109244,0.17899160,-5.28434444
oil,0.17974790,0.00109244,0.18084034,-5.27468971
oil,0.18159664,0.00109244,0.18268908,-5.26506915
oil,0.18344538,0.00109244,0.18453782,-5.25548257
oil,0.18529412,0.00109244,0.18638655,-5.24592979
oil,0.18714286,0.00109244,0.18823529,-5.23641063
oil,0.18899160,0.00109244,0.19008403,-5.22692489
oil,0.19084034,0.00109244,0.19193277,-5.21747240
oil,0.19268908,0.00109244,0.19378151,-5.20805298
oil,0.19453782,0.00109244,0.19563025,-5.19866644
oil,0.19638655,0.00109244,0.19747899,-5.18931261
oil,0.19823529,0.00109244,0.19932773,-5.17999130
oil,0.20008403,0.00109244,0.20117647,-5.17070235
oil,0.20193277,0.00109244,0.20302521,-5.16144558
oil,0.20378151,0.00109244,0.20487395,-5.15222082
oil,0.20563025,0.00109244,0.20672269,-5.14302788
oil,0.20747899,0.00109244,0.20857143,-5.13386661
oil,0.20932773,0.00109244,0.21042017,-5.12473683
oil,0.21117647,0.00109244,0.21226891,-5.11563837
oil,0.21302521,0.00109244,0.21411765,-5.10657106
oil,0.21487395,0.00109244,0.21596639,-5.09753474
oil,0.21672269,0.00109244,0.21781513,-5.08852923
oil,0.21857143,0.00109244,0.21966387,-5.07955439
oil,0.22042017,0.00109244,0.22151261,-5.07061004
oil,0.22226891,0.00109244,0.22336134,-5.06169602
oil,0.22411765,0.00109244,0.22521008,-5.05281217
oil,0.22596639,0.00109244,0.22705882,-5.04395833
oil,0.22781513,0.00109244,0.22890756,-5.03513434
oil,0.22966387,0.00109244,0.23075630,-5.02634004
oil,0.23151261,0.00109244,0.23260504,-5.01757527
oil,0.23336134,0.00109244,0.23445378,-5.00883989
oil,0.23521008,0.00109244,0.23630252,-5.00013373
oil,0.23705882,0.00109244,0.23815126,-4.99145664
oil,0.23890756,0.00109244,0.24000000,-4.98280847
oil,0.24075630,0.00109244,0.24184874,-4.97418906
oil,0.24260504,0.00109244,0.24369748,-4.96559827
oil,0.24445378,0.00109244,0.24554622,-4.95703594
oil,0.24630252,0.00109244,0.24739496,-4.94850193
oil,0.24815126,0.00109244,0.24924370,-4.93999608
oil,0.25000000,0.00109244,0.25109244,-4.93151826
oil,0.03000000,0.00117647,0.03117647,-6.63047832
oil,0.03184874,0.00117647,0.03302521,-6.61646431
oil,0.03369748,0.00117647,0.03487395,-6.60250846
oil,0.03554622,0.00117647,0.03672269,-6.58861041
oil,0.03739496,0.00117647,0.03857143,-6.57476978
oil,0.03924370,0.00117647,0.04042017,-6.56098623
oil,0.04109244,0.00117647,0.04226891,-6.54725939
oil,0.04294118,0.00117647,0.04411765,-6.53358890
oil,0.04478992,0.00117647,0.04596639,-6.51997443
oil,0.04663866,0.00117647,0.04781513,-6.50641561
oil,0.04848739,0.00117647,0.04966387,-6.49291210
oil,0.05033613,0.00117647,0.05151261,-6.47946356
oil,0.05218487,0.00117647,0.05336134,-6.46606965
oil,0.05403361,0.00117647,0.05521008,-6.45273003
oil,0.05588235,0.00117647,0.05705882,-6.43944437
oil,0.05773109,0.00117647,0.05890756,-6.42621234
oil,0.05957983,0.00117647,0.06075630,-6.41303359
oil,0.06142857,0.00117647,0.06260504,-6.39990782
oil,0.06327731,0.00117647,0.06445378,-6.38683469
oil,0.06512605,0.00117647,0.06630252,-6.37381389
oil,0.06697479,0.00117647,0.06815126,-6.36084509
oil,0.06882353,0.00117647,0.07000000,-6.34792797
oil,0.07067227,0.00117647,0.07184874,-6.33506223
oil,0.07252101,0.00117647,0.07369748,-6.32224756
oil,0.07436975,0.00117647,0.07554622,-6.30948364
oil,0.07621849,0.00117647,0.07739496,-6.29677016
oil,0.07806723,0.00117647,0.07924370,-6.28410683
oil,0.07991597,0.00117647,0.08109244,-6.27149334
oil,0.08176471,0.00117647,0.08294118,-6.25892940
oil,0.08361345,0.00117647,0.08478992,-6.24641470
oil,0.08546218,0.00117647,0.08663866,-6.23394895
oil,0.08731092,0.00117647,0.08848739,-6.22153186
oil,0.08915966,0.00117647,0.09033613,-6.20916314
oil,0.09100840,0.00117647,0.09218487,-6.19684250
oil,0.09285714,0.00117647,0.09403361,-6.18456966
oil,0.09470588,0.00117647,0.09588235,-6.17234433
oil,0.09655462,0.00117647,0.09773109,-6.16016623
oil,0.09840336,0.00117647,0.09957983,-6.14803509
oil,0.10025210,0.00117647,0.10142857,-6.13595062
oil,0.10210084,0.00117647,0.10327731,-6.12391255
oil,0.10394958,0.00117647,0.10512605,-6.11192061
oil,0.10579832,0.00117647,0.10697479,-6.09997453
oil,0.10764706,0.00117647,0.10882353,-6.08807405
oil,0.10949580,0.00117647,0.11067227,-6.07621888
oil,0.11134454,0.00117647,0.11252101,-6.06440877
oil,0.11319328,0.00117647,0.11436975,-6.05264346
oil,0.11504202,0.00117647,0.11621849,-6.04092269
oil,0.11689076,0.00117647,0.11806723,-6.02924620
oil,0.11873950,0.00117647,0.11991597,-6.01761373
oil,0.12058824,0.00117647,0.12176471,-6.00602503
oil,0.12243697,0.00117647,0.12361345,-5.99447984
oil,0.12428571,0.00117647,0.12546218,-5.98297791
oil,0.12613445,0.00117647,0.12731092,-5.97151901
oil,0.12798319,0.00117647,0.12915966,-5.96010287
oil,0.12983193,0.00117647,0.13100840,-5.94872925
oil,0.13168067,0.00117647,0.13285714,-5.93739792
oil,0.13352941,0.00117647,0.13470588,-5.92610862
oil,0.13537815,0.00117647,0.13655462,-5.91486113
oil,0.13722689,0.00117647,0.13840336,-5.90365519
oil,0.13907563,0.00117647,0.14025210,-5.89249058
oil,0.14092437,0.00117647,0.14210084,-5.88136706
oil,0.14277311,0.00117647,0.14394958,-5.87028440
oil,0.14462185,0.00117647,0.14579832,-5.85924237
oil,0.14647059,0.00117647,0.14764706,-5.84824073
oil,0.14831933,0.00117647,0.14949580,-5.83727926
oil,0.15016807,0.00117647,0.15134454,-5.82635774
oil,0.15201681,0.00117647,0.15319328,-5.81547594
oil,0.15386555,0.00117647,0.15504202,-5.80463363
oil,0.15571429,0.00117647,0.15689076,-5.79383060
oil,0.15756303,0.00117647,0.15873950,-5.78306663
oil,0.15941176,0.00117647,0.16058824,-5.77234149
oil,0.16126050,0.00117647,0.16243697,-5.76165498
oil,0.16310924,0.00117647,0.16428571,-5.75100687
oil,0.16495798,0.00117647,0.16613445,-5.74039696
oil,0.16680672,0.00117647,0.16798319,-5.72982503
oil,0.16865546,0.00117647,0.16983193,-5.71929087
oil,0.17050420,0.00117647,0.17168067,-5.70879428
oil,0.17235294,0.00117647,0.17352941,-5.69833504
oil,0.17420168,0.00117647,0.17537815,-5.68791295
oil,0.17605042,0.00117647,0.17722689,-5.67752780
oil,0.17789916,0.00117647,0.17907563,-5.66717940
oil,0.17974790,0.00117647,0.18092437,-5.65686754
oil,0.18159664,0.00117647,0.18277311,-5.64659202
oil,0.18344538,0.00117647,0.18462185,-5.63635264
oil,0.18529412,0.00117647,0.18647059,-5.62614921
oil,0.18714286,0.00117647,0.18831933,-5.61598153
oil,0.18899160,0.00117647,0.19016807,-5.60584940
oil,0.19084034,0.00117647,0.19201681,-5.59575263
oil,0.19268908,0.00117647,0.19386555,-5.58569103
oil,0.19453782,0.00117647,0.19571429,-5.57566441
oil,0.19638655,0.00117647,0.19756303,-5.56567258
oil,0.19823529,0.00117647,0.19941176,-5.55571535
oil,0.20008403,0.00117647,0.20126050,-5.54579253
oil,0.20193277,0.00117647,0.20310924,-5.53590395
oil,0.20378151,0.00117647,0.20495798,-5.52604941
oil,0.20563025,0.00117647,0.20680672,-5.51622873
oil,0.20747899,0.00117647,0.20865546,-5.50644173
oil,0.20932773,0.00117647,0.21050420,-5.49668823
oil,0.21117647,0.00117647,0.21235294,-5.48696806
oil,0.21302521,0.00117647,0.21420168,-5.47728102
oil,0.21487395,0.00117647,0.21605042,-5.46762696
oil,0.21672269,0.00117647,0.21789916,-5.45800568
oil,0.21857143,0.00117647,0.21974790,-5.44841702
oil,0.22042017,0.00117647,0.22159664,-5.43886081
oil,0.22226891,0.00117647,0.22344538,-5.42933686
oil,0.22411765,0.00117647,0.22529412,-5.41984502
oil,0.22596639,0.00117647,0.22714286,-5.41038510
oil,0.22781513,0.00117647,0.22899160,-5.40095695
oil,0.22966387,0.00117647,0.23084034,-5.39156039
oil,0.23151261,0.00117647,0.23268908,-5.38219526
oil,0.23336134,0.00117647,0.23453782,-5.37286139
oil,0.23521008,0.00117647,0.23638655,-5.36355862
oil,0.23705882,0.00117647,0.23823529,-5.35428678
oil,0.23890756,0.00117647,0.24008403,-5.34504572
oil,0.24075630,0.00117647,0.24193277,-5.33583527
oil,0.24260504,0.00117647,0.24378151,-5.32665527
oil,0.24445378,0.00117647,0.24563025,-5.31750556
oil,0.24630252,0.00117647,0.24747899,-5.30838599
oil,0.24815126,0.00117647,0.24932773,-5.29929639
oil,0.25000000,0.00117647,0.25117647,-5.29023662
oil,0.03000000,0.00126050,0.03126050,-7.06976752
oil,0.03184874,0.00126050,0.03310924,-7.05489641
oil,0.03369748,0.00126050,0.03495798,-7.04008671
oil,0.03554622,0.00126050,0.03680672,-7.02533805
oil,0.03739496,0.00126050,0.03865546,-7.01065003
oil,0.03924370,0.00126050,0.04050420,-6.99602228
oil,0.04109244,0.00126050,0.04235294,-6.98145443
oil,0.04294118,0.00126050,0.04420168,-6.96694610
oil,0.04478992,0.00126050,0.04605042,-6.95249692
oil,0.04663866,0.00126050,0.04789916,-6.93810652
oil,0.04848739,0.00126050,0.04974790,-6.92377455
oil,0.05033613,0.00126050,0.05159664,-6.90950064
oil,0.05218487,0.00126050,0.05344538,-6.89528443
oil,0.05403361,0.00126050,0.05529412,-6.88112557
oil,0.05588235,0.00126050,0.05714286,-6.86702371
oil,0.05773109,0.00126050,0.05899160,-6.85297850
oil,0.05957983,0.00126050,0.06084034,-6.83898958
oil,0.06142857,0.00126050,0.06268908,-6.82505663
oil,0.06327731,0.00126050,0.06453782,-6.81117929
oil,0.06512605,0.00126050,0.06638655,-6.79735723
oil,0.06697479,0.00126050,0.06823529,-6.78359012
oil,0.06882353,0.00126050,0.07008403,-6.76987761
oil,0.07067227,0.00126050,0.07193277,-6.75621939
oil,0.07252101,0.00126050,0.07378151,-6.74261512
oil,0.07436975,0.00126050,0.07563025,-6.72906448
oil,0.07621849,0.00126050,0.07747899,-6.71556715
oil,0.07806723,0.00126050,0.07932773,-6.70212280
oil,0.07991597,0.00126050,0.08117647,-6.68873113
oil,0.08176471,0.00126050,0.08302521,-6.67539180
oil,0.08361345,0.00126050,0.08487395,-6.66210452
oil,0.08546218,0.00126050,0.08672269,-6.64886897
oil,0.08731092,0.00126050,0.08857143,-6.63568485
oil,0.08915966,0.00126050,0.09042017,-6.62255185
oil,0.09100840,0.00126050,0.09226891,-6.60946966
oil,0.09285714,0.00126050,0.09411765,-6.59643799
oil,0.09470588,0.00126050,0.09596639,-6.58345654
oil,0.09655462,0.00126050,0.09781513,-6.57052501
oil,0.09840336,0.00126050,0.09966387,-6.55764311
oil,0.10025210,0.00126050,0.10151261,-6.54481055
oil,0.10210084,0.00126050,0.10336134,-6.53202704
oil,0.10394958,0.00126050,0.10521008,-6.51929229
oil,0.10579832,0.00126050,0.10705882,-6.50660602
oil,0.10764706,0.00126050,0.10890756,-6.49396794
oil,0.10949580,0.00126050,0.11075630,-6.48137778
oil,0.11134454,0.00126050,0.11260504,-6.46883526
oil,0.11319328,0.00126050,0.11445378,-6.45634009
oil,0.11504202,0.00126050,0.11630252,-6.44389201
oil,0.11689076,0.00126050,0.11815126,-6.43149075
oil,0.11873950,0.00126050,0.12000000,-6.41913603
oil,0.12058824,0.00126050,0.12184874,-6.40682758
oil,0.12243697,0.00126050,0.12369748,-6.39456515
oil,0.12428571,0.00126050,0.12554622,-6.38234847
oil,0.12613445,0.00126050,0.12739496,-6.37017727
oil,0.12798319,0.00126050,0.12924370,-6.35805129
oil,0.12983193,0.00126050,0.13109244,-6.34597028
oil,0.13168067,0.00126050,0.13294118,-6.33393398
oil,0.13352941,0.00126050,0.13478992,-6.32194214
oil,0.13537815,0.00126050,0.13663866,-6.30999450
oil,0.13722689,0.00126050,0.13848739,-6.29809082
oil,0.13907563,0.00126050,0.14033613,-6.28623083
oil,0.14092437,0.00126050,0.14218487,-6.27441431
oil,0.14277311,0.00126050,0.14403361,-6.26264100
oil,0.14462185,0.00126050,0.14588235,-6.25091066
oil,0.14647059,0.00126050,0.14773109,-6.23922304
oil,0.14831933,0.00126050,0.14957983,-6.22757792
oil,0.15016807,0.00126050,0.15142857,-6.21597504
oil,0.15201681,0.00126050,0.15327731,-6.20441418
oil,0.15386555,0.00126050,0.15512605,-6.19289509
oil,0.15571429,0.00126050,0.15697479,-6.18141755
oil,0.15756303,0.00126050,0.15882353,-6.16998133
oil,0.15941176,0.00126050,0.16067227,-6.15858619
oil,0.16126050,0.00126050,0.16252101,-6.14723191
oil,0.16310924,0.00126050,0.16436975,-6.13591825
oil,0.16495798,0.00126050,0.16621849,-6.12464501
oil,0.16680672,0.00126050,0.16806723,-6.11341194
oil,0.16865546,0.00126050,0.16991597,-6.10221884
oil,0.17050420,0.00126050,0.17176471,-6.09106548
oil,0.17235294,0.00126050,0.17361345,-6.07995164
oil,0.17420168,0.00126050,0.17546218,-6.06887711
oil,0.17605042,0.00126050,0.17731092,-6.05784166
oil,0.17789916,0.00126050,0.17915966,-6.04684509
oil,0.17974790,0.00126050,0.18100840,-6.03588719
oil,0.18159664,0.00126050,0.18285714,-6.02496774
oil,0.18344538,0.00126050,0.18470588,-6.01408653
oil,0.18529412,0.00126050,0.18655462,-6.00324336
oil,0.18714286,0.00126050,0.18840336,-5.99243802
oil,0.18899160,0.00126050,0.19025210,-5.98167030
oil,0.19084034,0.00126050,0.19210084,-5.97094000
oil,0.19268908,0.00126050,0.19394958,-5.96024692
oil,0.19453782,0.00126050,0.19579832,-5.94959086
oil,0.19638655,0.00126050,0.19764706,-5.93897162
oil,0.19823529,0.00126050,0.19949580,-5.92838899
oil,0.20008403,0.00126050,0.20134454,-5.91784279
oil,0.20193277,0.00126050,0.20319328,-5.90733281
oil,0.20378151,0.00126050,0.20504202,-5.89685887
oil,0.20563025,0.00126050,0.20689076,-5.88642076
oil,0.20747899,0.00126050,0.20873950,-5.87601831
oil,0.20932773,0.00126050,0.21058824,-5.86565131
oil,0.21117647,0.00126050,0.21243697,-5.85531958
oil,0.21302521,0.00126050,0.21428571,-5.84502294
oil,0.21487395,0.00126050,0.21613445,-5.83476119
oil,0.21672269,0.00126050,0.21798319,-5.82453415
oil,0.21857143,0.00126050,0.21983193,-5.81434163
oil,0.22042017,0.00126050,0.22168067,-5.80418346
oil,0.22226891,0.00126050,0.22352941,-5.79405945
oil,0.22411765,0.00126050,0.22537815,-5.78396943
oil,0.22596639,0.00126050,0.22722689,-5.77391320
oil,0.22781513,0.00126050,0.22907563,-5.76389060
oil,0.22966387,0.00126050,0.23092437,-5.75390145
oil,0.23151261,0.00126050,0.23277311,-5.74394557
oil,0.23336134,0.00126050,0.23462185,-5.73402279
oil,0.23521008,0.00126050,0.23647059,-5.72413293
oil,0.23705882,0.00126050,0.23831933,-5.71427583
oil,0.23890756,0.00126050,0.24016807,-5.70445130
oil,0.24075630,0.00126050,0.24201681,-5.69465919
oil,0.24260504,0.00126050,0.24386555,-5.68489932
oil,0.24445378,0.00126050,0.24571429,-5.67517153
oil,0.24630252,0.00126050,0.24756303,-5.66547564
oil,0.24815126,0.00126050,0.24941176,-5.65581150
oil,0.25000000,0.00126050,0.25126050,-5.64617893
oil,0.03000000,0.00134454,0.03134454,-7.50483308
oil,0.03184874,0.00134454,0.03319328,-7.48912185
oil,0.03369748,0.00134454,0.03504202,-7.47347519
oil,0.03554622,0.00134454,0.03689076,-7.45789269
oil,0.03739496,0.00134454,0.03873950,-7.44237396
oil,0.03924370,0.00134454,0.04058824,-7.42691860
oil,0.04109244,0.00134454,0.04243697,-7.41152622
oil,0.04294118,0.00134454,0.04428571,-7.39619642
oil,0.04478992,0.00134454,0.04613445,-7.38092883
oil,0.04663866,0.00134454,0.04798319,-7.36572305
oil,0.04848739,0.00134454,0.04983193,-7.35057871
oil,0.05033613,0.00134454,0.05168067,-7.33549543
oil,0.05218487,0.00134454,0.05352941,-7.32047284
oil,0.05403361,0.00134454,0.05537815,-7.30551056
oil,0.05588235,0.00134454,0.05722689,-7.29060822
oil,0.05773109,0.00134454,0.05907563,-7.27576546
oil,0.05957983,0.00134454,0.06092437,-7.26098192
oil,0.06142857,0.00134454,0.06277311,-7.24625723
oil,0.06327731,0.00134454,0.06462185,-7.23159105
oil,0.06512605,0.00134454,0.06647059,-7.21698301
oil,0.06697479,0.00134454,0.06831933,-7.20243277
oil,0.06882353,0.00134454,0.07016807,-7.18793997
oil,0.07067227,0.00134454,0.07201681,-7.17350428
oil,0.07252101,0.00134454,0.07386555,-7.15912534
oil,0.07436975,0.00134454,0.07571429,-7.14480282
oil,0.07621849,0.00134454,0.07756303,-7.13053639
oil,0.07806723,0.00134454,0.07941176,-7.11632569
oil,0.07991597,0.00134454,0.08126050,-7.10217041
oil,0.08176471,0.00134454,0.08310924,-7.08807022
oil,0.08361345,0.00134454,0.08495798,-7.07402478
oil,0.08546218,0.00134454,0.08680672,-7.06003377
oil,0.08731092,0.00134454,0.08865546,-7.04609687
oil,0.08915966,0.00134454,0.09050420,-7.03221377
oil,0.09100840,0.00134454,0.09235294,-7.01838413
oil,0.09285714,0.00134454,0.09420168,-7.00460765
oil,0.09470588,0.00134454,0.09605042,-6.99088402
oil,0.09655462,0.00134454,0.09789916,-6.97721293
oil,0.09840336,0.00134454,0.09974790,-6.96359406
oil,0.10025210,0.00134454,0.10159664,-6.95002711
oil,0.10210084,0.00134454,0.10344538,-6.93651179
oil,0.10394958,0.00134454,0.10529412,-6.92304779
oil,0.10579832,0.00134454,0.10714286,-6.90963480
oil,0.10764706,0.00134454,0.10899160,-6.89627255
oil,0.10949580,0.00134454,0.11084034,-6.88296072
oil,0.11134454,0.00134454,0.11268908,-6.86969904
oil,0.11319328,0.00134454,0.11453782,-6.85648720
oil,0.11504202,0.00134454,0.11638655,-6.84332493
oil,0.11689076,0.00134454,0.11823529,-6.83021194
oil,0.11873950,0.00134454,0.12008403,-6.81714794
oil,0.12058824,0.00134454,0.12193277,-6.80413266
oil,0.12243697,0.00134454,0.12378151,-6.79116581
oil,0.12428571,0.00134454,0.12563025,-6.77824712
oil,0.12613445,0.00134454,0.12747899,-6.76537632
oil,0.12798319,0.00134454,0.12932773,-6.75255313
oil,0.12983193,0.00134454,0.13117647,-6.73977728
oil,0.13168067,0.00134454,0.13302521,-6.72704850
oil,0.13352941,0.00134454,0.13487395,-6.71436653
oil,0.13537815,0.00134454,0.13672269,-6.70173110
oil,0.13722689,0.00134454,0.13857143,-6.68914195
oil,0.13907563,0.00134454,0.14042017,-6.67659882
oil,0.14092437,0.00134454,0.14226891,-6.66410144
oil,0.14277311,0.00134454,0.14411765,-6.65164957
oil,0.14462185,0.00134454,0.14596639,-6.63924294
oil,0.14647059,0.00134454,0.14781513,-6.62688131
oil,0.14831933,0.00134454,0.14966387,-6.61456442
oil,0.15016807,0.00134454,0.15151261,-6.60229202
