sample,porosity,model,state,alpha_fit,measured,predicted,error,ape_pct,signed_pct
129688.0,0.0865773064992614,GSA,dry,0.07296935360972662,2.2072874999999996,2.217255838162237,0.009968338162237522,0.4516103209136791,0.4516103209136791
129688.0,0.0865773064992614,GSA,oil,0.07296935360972662,2.365288415656712,2.3459494325313566,-0.019338983125355647,0.8176162787313302,-0.8176162787313302
129688.0,0.0865773064992614,GSA,brine_avg,0.07296935360972662,2.615265625,2.6224581029734457,0.007192477973445577,0.2750190231038415,0.2750190231038415
129688.0,0.0865773064992614,SCA,dry,0.0874707755582199,2.2072874999999996,2.217796335812492,0.01050883581249229,0.47609728286379965,0.47609728286379965
129688.0,0.0865773064992614,SCA,oil,0.0874707755582199,2.365288415656712,2.34524869947696,-0.020039716179752087,0.8472419704549286,-0.8472419704549286
129688.0,0.0865773064992614,SCA,brine_avg,0.0874707755582199,2.615265625,2.6215290040171264,0.006263379017126258,0.23949303494272242,0.23949303494272242
129688.0,0.0865773064992614,BRUGGEMAN,dry,,2.2072874999999996,2.5980835799632045,0.39079607996320487,17.70481099372895,17.70481099372895
129688.0,0.0865773064992614,BRUGGEMAN,oil,,2.365288415656712,2.618845893417667,0.2535574777609546,10.719939102671987,10.719939102671987
129688.0,0.0865773064992614,BRUGGEMAN,brine_avg,,2.615265625,2.7018084930830257,0.08654286808302558,3.309142568760126,3.309142568760126
129693.0,0.1065359216241736,GSA,dry,0.07396191726943012,2.075675,2.0860495533243757,0.010374553324375757,0.49981588275504385,0.49981588275504385
129693.0,0.1065359216241736,GSA,oil,0.07396191726943012,2.2485923804021635,2.2292275554695062,-0.019364824932657232,0.8611976586522901,-0.8611976586522901
129693.0,0.1065359216241736,GSA,brine_avg,0.07396191726943012,2.5449781249999996,2.547725532669681,0.002747407669681401,0.1079540779817666,0.1079540779817666
129693.0,0.1065359216241736,SCA,dry,0.09205323862126645,2.075675,2.086783493370556,0.011108493370556083,0.5351749850316684,0.5351749850316684
129693.0,0.1065359216241736,SCA,oil,0.09205323862126645,2.2485923804021635,2.228281894440324,-0.020310485961839486,0.9032533481327074,-0.9032533481327074
129693.0,0.1065359216241736,SCA,brine_avg,0.09205323862126645,2.5449781249999996,2.5464044692762324,0.0014263442762327827,0.05604544346457921,0.05604544346457921
129693.0,0.1065359216241736,BRUGGEMAN,dry,,2.075675,2.510119458573358,0.434444458573358,20.930273697633687,20.930273697633687
129693.0,0.1065359216241736,BRUGGEMAN,oil,,2.2485923804021635,2.5359408429924253,0.2873484625902618,12.779037458931047,12.779037458931047
129693.0,0.1065359216241736,BRUGGEMAN,brine_avg,,2.5449781249999996,2.638496136046607,0.09351801104660717,3.6746096215112725,3.6746096215112725
129744.0,0.037313,GSA,dry,0.07453370480727649,2.598375,2.6165131896408163,0.01813818964081637,0.6980589653462788,0.6980589653462788
129744.0,0.037313,GSA,oil,0.07453370480727649,2.7151500684998755,2.6841605373908597,-0.03098953110901581,1.141356106557218,-1.141356106557218
129744.0,0.037313,GSA,brine_avg,0.07453370480727649,2.829431944444444,2.820032798265895,-0.009399146178548978,0.3321919863456723,-0.3321919863456723
129744.0,0.037313,SCA,dry,0.08061948493320611,2.598375,2.6166746249702926,0.018299624970292694,0.7042718995638696,0.7042718995638696
129744.0,0.037313,SCA,oil,0.08061948493320611,2.7151500684998755,2.6840245878579356,-0.031125480641939873,1.1463631790760187,-1.1463631790760187
129744.0,0.037313,SCA,brine_avg,0.08061948493320611,2.829431944444444,2.8198461055334283,-0.00958583891101572,0.3387902271280071,-0.3387902271280071
129744.0,0.037313,BRUGGEMAN,dry,,2.598375,2.8153412058228993,0.21696620582289938,8.350072865652548,8.350072865652548
129744.0,0.037313,BRUGGEMAN,oil,,2.7151500684998755,2.824075737069516,0.1089256685696407,4.011773412945175,4.011773412945175
129744.0,0.037313,BRUGGEMAN,brine_avg,,2.829431944444444,2.8594411002056104,0.030009155761166362,1.0606070882916616,1.0606070882916616
129750.0,0.0216235,GSA,dry,0.05747388742708958,2.7035125,2.722035426268946,0.018522926268945916,0.6851429859838235,0.6851429859838235
129750.0,0.0216235,GSA,oil,0.05747388742708958,2.8173837447981915,2.781802759799575,-0.035580984998616394,1.262908720344202,-1.262908720344202
129750.0,0.0216235,GSA,brine_avg,0.05747388742708958,2.8942375000000005,2.882570811038054,-0.011666688961946559,0.4031006080857758,-0.4031006080857758
129750.0,0.0216235,SCA,dry,0.06090205673614606,2.7035125,2.722129984726351,0.01861748472635094,0.6886406009349297,0.6886406009349297
129750.0,0.0216235,SCA,oil,0.06090205673614606,2.8173837447981915,2.7817258247694383,-0.03565792002875323,1.2656394463334777,-1.2656394463334777
129750.0,0.0216235,SCA,brine_avg,0.06090205673614606,2.8942375000000005,2.882487656282029,-0.011749843717971498,0.4059737225425175,-0.4059737225425175
129750.0,0.0216235,BRUGGEMAN,dry,,2.7035125,2.8845673844654436,0.1810548844654436,6.697024129366652,6.697024129366652
129750.0,0.0216235,BRUGGEMAN,oil,,2.8173837447981915,2.889593194814664,0.0722094500164725,2.5629966152035437,2.5629966152035437
129750.0,0.0216235,BRUGGEMAN,brine_avg,,2.8942375000000005,2.910018632748759,0.015781132748758697,0.5452604614776325,0.5452604614776325
129817.0,0.014711499999999999,GSA,dry,0.025888810268482422,2.659425,2.6749876736422125,0.01556267364221231,0.5851894165923953,0.5851894165923953
129817.0,0.014711499999999999,GSA,oil,0.025888810268482422,2.8368898616877924,2.7901096829426186,-0.04678017874517382,1.6489952386569635,-1.6489952386569635
129817.0,0.014711499999999999,GSA,brine_avg,0.025888810268482422,2.949019444444444,2.907333177178433,-0.04168626726601099,1.413563662475753,-1.413563662475753
129817.0,0.014711499999999999,SCA,dry,0.02810718263577177,2.659425,2.6750798344743276,0.015654834474327473,0.5886548586377683,0.5886548586377683
129817.0,0.014711499999999999,SCA,oil,0.02810718263577177,2.8368898616877924,2.7899747809169084,-0.04691508077088402,1.6537505175816782,-1.6537505175816782
129817.0,0.014711499999999999,SCA,brine_avg,0.02810718263577177,2.949019444444444,2.9072664614195207,-0.04175298302492347,1.4158259655961398,-1.4158259655961398
129817.0,0.014711499999999999,BRUGGEMAN,dry,,2.659425,2.9150697014046543,0.2556447014046541,9.612781011107819,9.612781011107819
129817.0,0.014711499999999999,BRUGGEMAN,oil,,2.8368898616877924,2.918478536082983,0.08158867439519035,2.8759901995860213,2.8759901995860213
129817.0,0.014711499999999999,BRUGGEMAN,brine_avg,,2.949019444444444,2.932354415579111,-0.016665028865333387,0.5651040686329845,-0.5651040686329845
129822.0,0.06934715385806561,GSA,dry,0.11323069707209332,2.4153000000000002,2.473579832073951,0.05827983207395082,2.412943819564891,2.412943819564891
129822.0,0.06934715385806561,GSA,oil,0.11323069707209332,2.605161460353123,2.5392179497673553,-0.06594351058576775,2.5312638617350527,-2.5312638617350527
129822.0,0.06934715385806561,GSA,brine_avg,0.11323069707209332,2.830407291666667,2.707488709627944,-0.12291858203872286,4.342787781836976,-4.342787781836976
129822.0,0.06934715385806561,SCA,dry,0.12529559570591853,2.4153000000000002,2.4740656091210353,0.05876560912103512,2.4330563127162304,2.4330563127162304
129822.0,0.06934715385806561,SCA,oil,0.12529559570591853,2.605161460353123,2.5392163349927435,-0.06594512536037955,2.5313258454023364,-2.5313258454023364
129822.0,0.06934715385806561,SCA,brine_avg,0.12529559570591853,2.830407291666667,2.707171383825481,-0.12323590784118599,4.353999094194649,-4.353999094194649
129822.0,0.06934715385806561,BRUGGEMAN,dry,,2.4153000000000002,2.6740489269256456,0.25874892692564533,10.712910484231578,10.712910484231578
129822.0,0.06934715385806561,BRUGGEMAN,oil,,2.605161460353123,2.6905340590449636,0.08537259869184055,3.2770559518513878,3.2770559518513878
129822.0,0.06934715385806561,BRUGGEMAN,brine_avg,,2.830407291666667,2.756728144269908,-0.07367914739675907,2.6031288010628884,-2.6031288010628884
129845.0,0.07459951122802215,GSA,dry,0.09635149004190553,2.357925,2.394877964715868,0.03695296471586795,1.5671815140798777,1.5671815140798777
129845.0,0.07459951122802215,GSA,oil,0.09635149004190553,2.5337567978288718,2.4790061431829766,-0.054750654645895125,2.160848850718819,-2.160848850718819
129845.0,0.07459951122802215,GSA,brine_avg,0.09635149004190553,2.714411458333333,2.680811518281774,-0.033599940051558974,1.2378351833288221,-1.2378351833288221
129845.0,0.07459951122802215,SCA,dry,0.10909435625889037,2.357925,2.395319200498373,0.03739420049837339,1.5858943986078178,1.5858943986078178
129845.0,0.07459951122802215,SCA,oil,0.10909435625889037,2.5337567978288718,2.478786428465272,-0.05497036936359967,2.1695203505996608,-2.1695203505996608
129845.0,0.07459951122802215,SCA,brine_avg,0.10909435625889037,2.714411458333333,2.680315488185662,-0.034095970147671295,1.2561091297708584,-1.2561091297708584
129845.0,0.07459951122802215,BRUGGEMAN,dry,,2.357925,2.650889553310626,0.2929645533106262,12.424676497794723,12.424676497794723
129845.0,0.07459951122802215,BRUGGEMAN,oil,,2.5337567978288718,2.6686700599124866,0.13491326208361487,5.324633453345621,5.324633453345621
129845.0,0.07459951122802215,BRUGGEMAN,brine_avg,,2.714411458333333,2.7399616803237157,0.025550221990382482,0.9412803616026028,0.9412803616026028
129897.0,0.2364854161234349,GSA,dry,0.06161966169463239,1.2605,1.3229605024203137,0.06246050242031376,4.955216376066145,4.955216376066145
129897.0,0.2364854161234349,GSA,oil,0.06161966169463239,1.6629125,1.5454694879641788,-0.11744301203582119,7.0624889785735085,-7.0624889785735085
129897.0,0.2364854161234349,GSA,brine_avg,0.06161966169463239,2.2371125000000003,2.094641400801776,-0.14247109919822432,6.368526356999225,-6.368526356999225
129897.0,0.2364854161234349,SCA,dry,0.10508106436398797,1.2605,1.326548605219641,0.06604860521964095,5.23987348033645,5.23987348033645
129897.0,0.2364854161234349,SCA,oil,0.10508106436398797,1.6629125,1.542749019956184,-0.12016348004381605,7.22608556035366,-7.22608556035366
129897.0,0.2364854161234349,SCA,brine_avg,0.10508106436398797,2.2371125000000003,2.0892751971155126,-0.1478373028844877,6.608398231402654,-6.608398231402654
129897.0,0.2364854161234349,BRUGGEMAN,dry,,1.2605,1.9384943377353583,0.6779943377353583,53.78773008610538,53.78773008610538
129897.0,0.2364854161234349,BRUGGEMAN,oil,,1.6629125,2.0008344544672183,0.3379219544672183,20.3210905244394,20.3210905244394
129897.0,0.2364854161234349,BRUGGEMAN,brine_avg,,2.2371125000000003,2.2356336853391245,-0.001478814660875738,0.06610372347728323,-0.06610372347728323
129913.0,0.10171065443731632,GSA,dry,0.1192750673708974,2.2462375000000003,2.2896661003998413,0.04342860039984098,1.9333930806444541,1.9333930806444541
129913.0,0.10171065443731632,GSA,oil,0.1192750673708974,2.4261375077050964,2.3713836210435493,-0.054753886661547124,2.256833608468437,-2.256833608468437
129913.0,0.10171065443731632,GSA,brine_avg,0.1192750673708974,2.6518229166666667,2.592092956973789,-0.05972995969287753,2.252411324959734,-2.252411324959734
129913.0,0.10171065443731632,SCA,dry,0.13730109093921875,2.2462375000000003,2.2902509273950455,0.04401342739504521,1.9594289292670615,1.9594289292670615
129913.0,0.10171065443731632,SCA,oil,0.13730109093921875,2.4261375077050964,2.371213303052259,-0.05492420465283754,2.2638537378201122,-2.2638537378201122
129913.0,0.10171065443731632,SCA,brine_avg,0.13730109093921875,2.6518229166666667,2.5914571052712585,-0.0603658113954082,2.2763892345906656,-2.2763892345906656
129913.0,0.10171065443731632,BRUGGEMAN,dry,,2.2462375000000003,2.5313828015550537,0.28514530155505335,12.694352291556585,12.694352291556585
129913.0,0.10171065443731632,BRUGGEMAN,oil,,2.4261375077050964,2.5559703053174867,0.1298327976123903,5.351419579478009,5.351419579478009
129913.0,0.10171065443731632,BRUGGEMAN,brine_avg,,2.6518229166666667,2.6537719484968294,0.0019490318301627063,0.07349781231292146,0.07349781231292146
129914.0,0.05877849795017343,GSA,dry,0.09431377044305972,2.4985875,2.5001757653271848,0.0015882653271845903,0.06356652817580294,0.06356652817580294
129914.0,0.05877849795017343,GSA,oil,0.09431377044305972,2.5786813976183107,2.5723930048365107,-0.006288392781800045,0.24386078821556054,-0.24386078821556054
129914.0,0.05877849795017343,GSA,brine_avg,0.09431377044305972,2.72160625,2.740702571238777,0.019096321238777136,0.7016562825271708,0.7016562825271708
129914.0,0.05877849795017343,SCA,dry,0.1041909157093198,2.4985875,2.5003497162893487,0.0017622162893484727,0.07052850017653865,0.07052850017653865
129914.0,0.05877849795017343,SCA,oil,0.1041909157093198,2.5786813976183107,2.5721553345662658,-0.00652606305204495,0.2530775247408412,-0.2530775247408412
129914.0,0.05877849795017343,SCA,brine_avg,0.1041909157093198,2.72160625,2.74035571321677,0.0187494632167704,0.6889116754773179,0.6889116754773179
129914.0,0.05877849795017343,BRUGGEMAN,dry,,2.4985875,2.720655859404284,0.22206835940428382,8.887755958287785,8.887755958287785
129914.0,0.05877849795017343,BRUGGEMAN,oil,,2.5786813976183107,2.7345560873263666,0.15587468970805585,6.044744025067341,6.044744025067341
129914.0,0.05877849795017343,BRUGGEMAN,brine_avg,,2.72160625,2.7905300100198405,0.06892376001984069,2.5324662603137646,2.5324662603137646
129937.0,0.127186314179544,GSA,dry,0.12804763747611805,2.1168875,2.1714554270043656,0.054567927004365746,2.5777433616271885,2.5777433616271885
129937.0,0.127186314179544,GSA,oil,0.12804763747611805,2.3031752303961825,2.2591376199679845,-0.04403761042819809,1.912039077487948,-1.912039077487948
129937.0,0.127186314179544,GSA,brine_avg,0.12804763747611805,2.6898395833333333,2.507780387170051,-0.18205919616328226,6.76840348738079,-6.76840348738079
129937.0,0.127186314179544,SCA,dry,0.15118644619939253,2.1168875,2.1724424610733677,0.05555496107336788,2.624370027853057,2.624370027853057
129937.0,0.127186314179544,SCA,oil,0.15118644619939253,2.3031752303961825,2.259120375058378,-0.04405485533780462,1.9127878224978345,-1.9127878224978345
129937.0,0.127186314179544,SCA,brine_avg,0.15118644619939253,2.6898395833333333,2.506986423325552,-0.1828531600077814,6.797920632173316,-6.797920632173316
129937.0,0.127186314179544,BRUGGEMAN,dry,,2.1168875,2.4191446667073224,0.3022571667073226,14.278376470517335,14.278376470517335
129937.0,0.127186314179544,BRUGGEMAN,oil,,2.3031752303961825,2.450329112379243,0.14715388198306023,6.389174390250256,6.389174390250256
129937.0,0.127186314179544,BRUGGEMAN,brine_avg,,2.6898395833333333,2.5733517046299754,-0.11648787870335786,4.330662669444489,-4.330662669444489
