sample_id,model,phi,calibration_state,calibration_measurement_col,calibration_observed_tc,calibration_predicted_tc,calibration_abs_pct_error,matrix_tc,calibration_fluid_tc,alpha_fit,alpha_source,alpha_fit_mode,fit_objective,fit_success,fit_at_lower,fit_at_upper,uses_alpha,objective_mode
129744,DEM,0.037313,dry,TC air,2.598375,2.598375024723003,9.514794131032718e-07,2.98,0.025,0.07357549864653284,per_sample,per_sample,9.053130735593466e-17,True,False,False,True,rel_sse
129744,GSA,0.037313,dry,TC air,2.598375,2.59837501497103,5.76168959188823e-07,2.98,0.025,0.06864397105689372,per_sample,per_sample,3.319706695327315e-17,True,False,False,True,rel_sse
129744,Bruggeman,0.037313,dry,TC air,2.598375,2.8153412058228993,8.350072865652548,2.98,0.025,,,per_sample,0.006972371686170696,True,False,False,False,rel_sse
129750,MT,0.0216235,dry,TC air,2.7035125,2.703512232330178,9.900816876669943e-06,2.98,0.025,0.05161118888220082,per_sample,per_sample,9.802617482535235e-15,True,False,False,True,rel_sse
129750,SCA,0.0216235,dry,TC air,2.7035125,2.7035126850055913,6.843156497004822e-06,2.98,0.025,0.054982439680871145,per_sample,per_sample,4.6828790842499316e-15,True,False,False,True,rel_sse
129750,DEM,0.0216235,dry,TC air,2.7035125,2.7035127754635746,1.0189099351941704e-05,2.98,0.025,0.05420060931922229,per_sample,per_sample,1.0381774560373887e-14,True,False,False,True,rel_sse
129750,GSA,0.0216235,dry,TC air,2.7035125,2.7035122323301777,9.90081689309632e-06,2.98,0.025,0.05161118888220069,per_sample,per_sample,9.802617515062149e-15,True,False,False,True,rel_sse
129750,Bruggeman,0.0216235,dry,TC air,2.7035125,2.8845673844654436,6.697024129366652,2.98,0.025,,,per_sample,0.004485013218931916,True,False,False,False,rel_sse
129817,MT,0.014711499999999999,dry,TC air,2.659425,2.6594249925315383,2.8082994816392415e-07,2.98,0.025,0.023970242568536075,per_sample,per_sample,7.886545978575234e-18,True,False,False,True,rel_sse
129817,SCA,0.014711499999999999,dry,TC air,2.659425,2.6594248428999325,5.907294532520567e-06,2.98,0.025,0.026170331568392047,per_sample,per_sample,3.4896128693947384e-15,True,False,False,True,rel_sse
129817,DEM,0.014711499999999999,dry,TC air,2.659425,2.6594250238663353,8.974246361678529e-07,2.98,0.025,0.02537974664130605,per_sample,per_sample,8.053709776010032e-17,True,False,False,True,rel_sse
129817,GSA,0.014711499999999999,dry,TC air,2.659425,2.6594249925315383,2.8082994816392415e-07,2.98,0.025,0.02397024256853599,per_sample,per_sample,7.886545978575234e-18,True,False,False,True,rel_sse
