state,phi_total,alpha_pore,phi_mc_abs,delta_lambda_pct
dry,0.18,0.065625,0.00414375,-27.305818918863476
dry,0.18,0.065625,0.004212499999999999,-27.430089297774078
dry,0.18,0.065625,0.0042812499999999995,-27.55393054502516
dry,0.18,0.065625,0.00435,-27.677344879607674
dry,0.18,0.065625,0.004418749999999999,-27.800334505240127
dry,0.18,0.065625,0.0044875,-27.922901610499565
dry,0.18,0.065625,0.0045562499999999995,-28.045048368951527
dry,0.18,0.065625,0.004624999999999999,-28.166776939278492
dry,0.18,0.065625,0.00469375,-28.28808946540698
dry,0.18,0.065625,0.004762499999999999,-28.40898807663356
dry,0.18,0.065625,0.004831249999999999,-28.529474887749252
dry,0.18,0.065625,0.0049,-28.64955199916305
dry,0.18,0.065625,0.004968749999999999,-28.769221497023747
dry,0.18,0.065625,0.005037499999999999,-28.888485453340923
dry,0.18,0.065625,0.00510625,-29.00734592610446
dry,0.18,0.065625,0.005174999999999999,-29.125804959402945
dry,0.18,0.065625,0.00524375,-29.243864583540738
dry,0.18,0.065625,0.0053124999999999995,-29.361526815154168
dry,0.18,0.065625,0.005381249999999999,-29.478793657326197
dry,0.18,0.065625,0.00545,-29.59566709970015
dry,0.18,0.065625,0.005518749999999999,-29.712149118592237
dry,0.18,0.065625,0.005587499999999999,-29.828241677102927
dry,0.18,0.065625,0.00565625,-29.943946725227296
dry,0.18,0.065625,0.005724999999999999,-30.05926619996411
dry,0.18,0.065625,0.0057937499999999986,-30.174202025424016
dry,0.18,0.065625,0.0058625,-30.288756112936486
dry,0.18,0.065625,0.005931249999999999,-30.402930361155775
dry,0.18,0.065625,0.006,-30.516726656165883
dry,0.18,0.06875,0.0005,-18.83966816416654
dry,0.18,0.06875,0.00056875,-18.99538355384572
dry,0.18,0.06875,0.0006375,-19.150496312744725
dry,0.18,0.06875,0.00070625,-19.305009932449824
dry,0.18,0.06875,0.000775,-19.45892787762605
dry,0.18,0.06875,0.00084375,-19.612253586276182
dry,0.18,0.06875,0.0009124999999999999,-19.76499046999666
dry,0.18,0.06875,0.00098125,-19.91714191423074
dry,0.18,0.06875,0.00105,-20.068711278518464
dry,0.18,0.06875,0.00111875,-20.219701896744105
dry,0.18,0.06875,0.0011875,-20.370117077380485
dry,0.18,0.06875,0.00125625,-20.519960103730668
dry,0.18,0.06875,0.0013249999999999998,-20.669234234166904
dry,0.18,0.06875,0.00139375,-20.817942702366683
dry,0.18,0.06875,0.0014624999999999998,-20.966088717546416
dry,0.18,0.06875,0.0015312499999999998,-21.11367546469213
dry,0.18,0.06875,0.0015999999999999999,-21.260706104787804
dry,0.18,0.06875,0.0016687499999999999,-21.407183775041066
dry,0.18,0.06875,0.0017375,-21.55311158910621
dry,0.18,0.06875,0.00180625,-21.69849263730503
dry,0.18,0.06875,0.001875,-21.843329986844694
dry,0.18,0.06875,0.0019437499999999997,-21.987626682033696
dry,0.18,0.06875,0.0020124999999999995,-22.131385744494988
dry,0.18,0.06875,0.0020812499999999998,-22.274610173377003
dry,0.18,0.06875,0.00215,-22.41730294556218
dry,0.18,0.06875,0.00221875,-22.55946701587315
dry,0.18,0.06875,0.0022874999999999996,-22.701105317276784
dry,0.18,0.06875,0.00235625,-22.84222076108594
dry,0.18,0.06875,0.0024249999999999996,-22.982816237158744
dry,0.18,0.06875,0.00249375,-23.12289461409607
dry,0.18,0.06875,0.0025624999999999997,-23.262458739436475
dry,0.18,0.06875,0.00263125,-23.401511439849283
dry,0.18,0.06875,0.0026999999999999997,-23.54005552132533
dry,0.18,0.06875,0.0027687499999999995,-23.678093769365756
dry,0.18,0.06875,0.0028374999999999997,-23.81562894916868
dry,0.18,0.06875,0.0029062499999999995,-23.952663805813796
dry,0.18,0.06875,0.0029749999999999998,-24.08920106444512
dry,0.18,0.06875,0.0030437499999999996,-24.225243430451503
dry,0.18,0.06875,0.0031125,-24.36079358964543
dry,0.18,0.06875,0.0031812499999999996,-24.495854208439663
dry,0.18,0.06875,0.00325,-24.63042793402223
dry,0.18,0.06875,0.0033187499999999997,-24.764517394529197
dry,0.18,0.06875,0.0033874999999999995,-24.898125199215908
dry,0.18,0.06875,0.0034562499999999997,-25.03125393862612
dry,0.18,0.06875,0.0035249999999999995,-25.163906184759536
dry,0.18,0.06875,0.0035937499999999997,-25.296084491237377
dry,0.18,0.06875,0.0036624999999999995,-25.427791393466208
dry,0.18,0.06875,0.0037312499999999998,-25.559029408800175
dry,0.18,0.06875,0.0037999999999999996,-25.68980103670127
dry,0.18,0.06875,0.0038687499999999994,-25.820108758898066
dry,0.18,0.06875,0.0039375,-25.949955039542697
dry,0.18,0.06875,0.004006249999999999,-26.079342325366216
dry,0.18,0.06875,0.004075,-26.20827304583218
dry,0.18,0.06875,0.00414375,-26.336749613288884
dry,0.18,0.06875,0.004212499999999999,-26.464774423119632
dry,0.18,0.06875,0.0042812499999999995,-26.59234985389174
dry,0.18,0.06875,0.00435,-26.719478267503707
dry,0.18,0.06875,0.004418749999999999,-26.846162009331156
dry,0.18,0.06875,0.0044875,-26.97240340837095
dry,0.18,0.06875,0.0045562499999999995,-27.09820477738388
dry,0.18,0.06875,0.004624999999999999,-27.223568413036045
dry,0.18,0.06875,0.00469375,-27.348496596038455
dry,0.18,0.06875,0.004762499999999999,-27.47299159128545
dry,0.18,0.06875,0.004831249999999999,-27.597055647991514
dry,0.18,0.06875,0.0049,-27.720690999826818
dry,0.18,0.06875,0.004968749999999999,-27.84389986505113
dry,0.18,0.06875,0.005037499999999999,-27.966684446646603
dry,0.18,0.06875,0.00510625,-28.089046932449033
dry,0.18,0.06875,0.005174999999999999,-28.210989495277822
dry,0.18,0.06875,0.00524375,-28.33251429306452
dry,0.18,0.06875,0.0053124999999999995,-28.453623468980226
dry,0.18,0.06875,0.005381249999999999,-28.57431915156151
dry,0.18,0.06875,0.00545,-28.694603454835143
dry,0.18,0.06875,0.005518749999999999,-28.814478478441476
dry,0.18,0.06875,0.005587499999999999,-28.933946307756663
dry,0.18,0.06875,0.00565625,-29.05300901401362
dry,0.18,0.06875,0.005724999999999999,-29.171668654421556
dry,0.18,0.06875,0.0057937499999999986,-29.289927272284697
dry,0.18,0.06875,0.0058625,-29.407786897119394
dry,0.18,0.06875,0.005931249999999999,-29.525249544770254
dry,0.18,0.06875,0.006,-29.64231721752519
dry,0.18,0.07187500000000001,0.0005,-17.706625579957045
dry,0.18,0.07187500000000001,0.00056875,-17.86719940080198
dry,0.18,0.07187500000000001,0.0006375,-18.027141334355417
dry,0.18,0.07187500000000001,0.00070625,-18.18645510318057
dry,0.18,0.07187500000000001,0.000775,-18.345144400657574
dry,0.18,0.07187500000000001,0.00084375,-18.503212891268927
dry,0.18,0.07187500000000001,0.0009124999999999999,-18.66066421088151
dry,0.18,0.07187500000000001,0.00098125,-18.817501967025393
dry,0.18,0.07187500000000001,0.00105,-18.973729739169325
dry,0.18,0.07187500000000001,0.00111875,-19.129351078993075
dry,0.18,0.07187500000000001,0.0011875,-19.284369510656568
dry,0.18,0.07187500000000001,0.00125625,-19.438788531065985
dry,0.18,0.07187500000000001,0.0013249999999999998,-19.592611610136576
dry,0.18,0.07187500000000001,0.00139375,-19.745842191052645
dry,0.18,0.07187500000000001,0.0014624999999999998,-19.898483690524536
dry,0.18,0.07187500000000001,0.0015312499999999998,-20.05053949904242
dry,0.18,0.07187500000000001,0.0015999999999999999,-20.20201298112746
dry,0.18,0.07187500000000001,0.0016687499999999999,-20.35290747557996
dry,0.18,0.07187500000000001,0.0017375,-20.50322629572461
dry,0.18,0.07187500000000001,0.00180625,-20.652972729653072
dry,0.18,0.07187500000000001,0.001875,-20.8021500404637
dry,0.18,0.07187500000000001,0.0019437499999999997,-20.950761466498545
dry,0.18,0.07187500000000001,0.0020124999999999995,-21.098810221577764
dry,0.18,0.07187500000000001,0.0020812499999999998,-21.246299495231188
dry,0.18,0.07187500000000001,0.00215,-21.393232452927425
dry,0.18,0.07187500000000001,0.00221875,-21.539612236300357
dry,0.18,0.07187500000000001,0.0022874999999999996,-21.685441963372977
dry,0.18,0.07187500000000001,0.00235625,-21.830724728778836
dry,0.18,0.07187500000000001,0.0024249999999999996,-21.97546360398092
dry,0.18,0.07187500000000001,0.00249375,-22.119661637488186
dry,0.18,0.07187500000000001,0.0025624999999999997,-22.263321855069393
dry,0.18,0.07187500000000001,0.00263125,-22.40644725996497
dry,0.18,0.07187500000000001,0.0026999999999999997,-22.5490408330962
dry,0.18,0.07187500000000001,0.0027687499999999995,-22.691105533272115
dry,0.18,0.07187500000000001,0.0028374999999999997,-22.83264429739421
dry,0.18,0.07187500000000001,0.0029062499999999995,-22.973660040658856
dry,0.18,0.07187500000000001,0.0029749999999999998,-23.114155656757376
dry,0.18,0.07187500000000001,0.0030437499999999996,-23.254134018074062
dry,0.18,0.07187500000000001,0.0031125,-23.393597975881814
dry,0.18,0.07187500000000001,0.0031812499999999996,-23.532550360535808
dry,0.18,0.07187500000000001,0.00325,-23.670993981665042
dry,0.18,0.07187500000000001,0.0033187499999999997,-23.80893162836153
dry,0.18,0.07187500000000001,0.0033874999999999995,-23.946366069367745
dry,0.18,0.07187500000000001,0.0034562499999999997,-24.083300053261844
dry,0.18,0.07187500000000001,0.0035249999999999995,-24.219736308640833
dry,0.18,0.07187500000000001,0.0035937499999999997,-24.355677544301923
dry,0.18,0.07187500000000001,0.0036624999999999995,-24.4911264494217
dry,0.18,0.07187500000000001,0.0037312499999999998,-24.62608569373346
dry,0.18,0.07187500000000001,0.0037999999999999996,-24.7605579277027
dry,0.18,0.07187500000000001,0.0038687499999999994,-24.89454578270054
dry,0.18,0.07187500000000001,0.0039375,-25.028051871175386
dry,0.18,0.07187500000000001,0.004006249999999999,-25.161078786822745
dry,0.18,0.07187500000000001,0.004075,-25.293629104753148
dry,0.18,0.07187500000000001,0.00414375,-25.42570538165836
dry,0.18,0.07187500000000001,0.004212499999999999,-25.557310155975753
dry,0.18,0.07187500000000001,0.0042812499999999995,-25.688445948050905
dry,0.18,0.07187500000000001,0.00435,-25.81911526029847
dry,0.18,0.07187500000000001,0.004418749999999999,-25.949320577361476
dry,0.18,0.07187500000000001,0.0044875,-26.079064366268685
dry,0.18,0.07187500000000001,0.0045562499999999995,-26.208349076590444
dry,0.18,0.07187500000000001,0.004624999999999999,-26.337177140592892
dry,0.18,0.07187500000000001,0.00469375,-26.465550973390386
dry,0.18,0.07187500000000001,0.004762499999999999,-26.593472973096528
dry,0.18,0.07187500000000001,0.004831249999999999,-26.72094552097347
dry,0.18,0.07187500000000001,0.0049,-26.847970981579667
dry,0.18,0.07187500000000001,0.004968749999999999,-26.974551702915974
dry,0.18,0.07187500000000001,0.005037499999999999,-27.100690016570564
dry,0.18,0.07187500000000001,0.00510625,-27.226388237861844
dry,0.18,0.07187500000000001,0.005174999999999999,-27.351648665980274
dry,0.18,0.07187500000000001,0.00524375,-27.476473584128424
dry,0.18,0.07187500000000001,0.0053124999999999995,-27.60086525965985
dry,0.18,0.07187500000000001,0.005381249999999999,-27.724825944216306
dry,0.18,0.07187500000000001,0.00545,-27.84835787386352
dry,0.18,0.07187500000000001,0.005518749999999999,-27.971463269225815
dry,0.18,0.07187500000000001,0.005587499999999999,-28.09414433561901
dry,0.18,0.07187500000000001,0.00565625,-28.216403263182254
dry,0.18,0.07187500000000001,0.005724999999999999,-28.33824222700821
dry,0.18,0.07187500000000001,0.0057937499999999986,-28.45966338727219
dry,0.18,0.07187500000000001,0.0058625,-28.580668889359718
dry,0.18,0.07187500000000001,0.005931249999999999,-28.701260863992914
dry,0.18,0.07187500000000001,0.006,-28.82144142735558
dry,0.18,0.07500000000000001,0.0005,-16.636322364658994
dry,0.18,0.07500000000000001,0.00056875,-16.80155344815696
dry,0.18,0.07500000000000001,0.0006375,-16.966124156921502
dry,0.18,0.07500000000000001,0.00070625,-17.130038442010633
dry,0.18,0.07500000000000001,0.000775,-17.293300223025902
dry,0.18,0.07500000000000001,0.00084375,-17.45591338842481
dry,0.18,0.07500000000000001,0.0009124999999999999,-17.617881795829533
dry,0.18,0.07500000000000001,0.00098125,-17.779209272332032
dry,0.18,0.07500000000000001,0.00105,-17.939899614795365
dry,0.18,0.07500000000000001,0.00111875,-18.099956590151702
dry,0.18,0.07500000000000001,0.0011875,-18.259383935696523
dry,0.18,0.07500000000000001,0.00125625,-18.4181853593797
dry,0.18,0.07500000000000001,0.0013249999999999998,-18.576364540092754
dry,0.18,0.07500000000000001,0.00139375,-18.733925127953086
dry,0.18,0.07500000000000001,0.0014624999999999998,-18.89087074458473
dry,0.18,0.07500000000000001,0.0015312499999999998,-19.047204983395847
dry,0.18,0.07500000000000001,0.0015999999999999999,-19.20293140985287
dry,0.18,0.07500000000000001,0.0016687499999999999,-19.35805356175172
dry,0.18,0.07500000000000001,0.0017375,-19.512574949485597
dry,0.18,0.07500000000000001,0.00180625,-19.666499056309856
dry,0.18,0.07500000000000001,0.001875,-19.819829338603757
dry,0.18,0.07500000000000001,0.0019437499999999997,-19.972569226129032
dry,0.18,0.07500000000000001,0.0020124999999999995,-20.124722122285807
dry,0.18,0.07500000000000001,0.0020812499999999998,-20.276291404365324
dry,0.18,0.07500000000000001,0.00215,-20.42728042379974
dry,0.18,0.07500000000000001,0.00221875,-20.5776925064093
dry,0.18,0.07500000000000001,0.0022874999999999996,-20.727530952646408
dry,0.18,0.07500000000000001,0.00235625,-20.876799037837063
dry,0.18,0.07500000000000001,0.0024249999999999996,-21.025500012419588
dry,0.18,0.07500000000000001,0.00249375,-21.173637102180468
dry,0.18,0.07500000000000001,0.0025624999999999997,-21.321213508487673
dry,0.18,0.07500000000000001,0.00263125,-21.468232408521253
dry,0.18,0.07500000000000001,0.0026999999999999997,-21.614696955501362
dry,0.18,0.07500000000000001,0.0027687499999999995,-21.76061027891366
dry,0.18,0.07500000000000001,0.0028374999999999997,-21.905975484732263
dry,0.18,0.07500000000000001,0.0029062499999999995,-22.050795655640073
dry,0.18,0.07500000000000001,0.0029749999999999998,-22.195073851246732
dry,0.18,0.07500000000000001,0.0030437499999999996,-22.33881310830406
dry,0.18,0.07500000000000001,0.0031125,-22.48201644091914
dry,0.18,0.07500000000000001,0.0031812499999999996,-22.62468684076497
dry,0.18,0.07500000000000001,0.00325,-22.766827277288858
dry,0.18,0.07500000000000001,0.0033187499999999997,-22.90844069791832
dry,0.18,0.07500000000000001,0.0033874999999999995,-23.049530028265035
dry,0.18,0.07500000000000001,0.0034562499999999997,-23.190098172325968
dry,0.18,0.07500000000000001,0.0035249999999999995,-23.33014801268299
dry,0.18,0.07500000000000001,0.0035937499999999997,-23.469682410699626
dry,0.18,0.07500000000000001,0.0036624999999999995,-23.60870420671613
dry,0.18,0.07500000000000001,0.0037312499999999998,-23.747216220242052
dry,0.18,0.07500000000000001,0.0037999999999999996,-23.885221250146994
dry,0.18,0.07500000000000001,0.0038687499999999994,-24.02272207484898
dry,0.18,0.07500000000000001,0.0039375,-24.1597214525011
dry,0.18,0.07500000000000001,0.004006249999999999,-24.296222121175756
dry,0.18,0.07500000000000001,0.004075,-24.43222679904718
dry,0.18,0.07500000000000001,0.00414375,-24.5677381845718
dry,0.18,0.07500000000000001,0.004212499999999999,-24.702758956666827
dry,0.18,0.07500000000000001,0.0042812499999999995,-24.83729177488658
dry,0.18,0.07500000000000001,0.00435,-24.971339279597345
dry,0.18,0.07500000000000001,0.004418749999999999,-25.104904092149923
dry,0.18,0.07500000000000001,0.0044875,-25.237988815050624
dry,0.18,0.07500000000000001,0.0045562499999999995,-25.370596032130212
dry,0.18,0.07500000000000001,0.004624999999999999,-25.502728308711248
dry,0.18,0.07500000000000001,0.00469375,-25.634388191773333
dry,0.18,0.07500000000000001,0.004762499999999999,-25.765578210116985
dry,0.18,0.07500000000000001,0.004831249999999999,-25.896300874525263
dry,0.18,0.07500000000000001,0.0049,-26.026558677924296
dry,0.18,0.07500000000000001,0.004968749999999999,-26.156354095541396
dry,0.18,0.07500000000000001,0.005037499999999999,-26.28568958506212
dry,0.18,0.07500000000000001,0.00510625,-26.414567586785243
dry,0.18,0.07500000000000001,0.005174999999999999,-26.542990523776314
dry,0.18,0.07500000000000001,0.00524375,-26.670960802019426
dry,0.18,0.07500000000000001,0.0053124999999999995,-26.798480810567572
dry,0.18,0.07500000000000001,0.005381249999999999,-26.92555292169123
dry,0.18,0.07500000000000001,0.00545,-27.05217949102558
dry,0.18,0.07500000000000001,0.005518749999999999,-27.17836285771594
dry,0.18,0.07500000000000001,0.005587499999999999,-27.304105344561865
dry,0.18,0.07500000000000001,0.00565625,-27.429409258159676
dry,0.18,0.07500000000000001,0.005724999999999999,-27.55427688904353
dry,0.18,0.07500000000000001,0.0057937499999999986,-27.678710511824885
dry,0.18,0.07500000000000001,0.0058625,-27.80271238533078
dry,0.18,0.07500000000000001,0.005931249999999999,-27.926284752740326
dry,0.18,0.07500000000000001,0.006,-28.04942984172016
dry,0.18,0.078125,0.0005,-15.62381979923699
dry,0.18,0.078125,0.00056875,-15.793517307647832
dry,0.18,0.078125,0.0006375,-15.9625267202854
dry,0.18,0.078125,0.00070625,-16.1308522138563
dry,0.18,0.078125,0.000775,-16.298497931332147
dry,0.18,0.078125,0.00084375,-16.465467982289585
dry,0.18,0.078125,0.0009124999999999999,-16.631766443246015
dry,0.18,0.078125,0.00098125,-16.797397357991343
dry,0.18,0.078125,0.00105,-16.96236473791582
dry,0.18,0.078125,0.00111875,-17.126672562333795
dry,0.18,0.078125,0.0011875,-17.2903247788038
dry,0.18,0.078125,0.00125625,-17.453325303444572
dry,0.18,0.078125,0.0013249999999999998,-17.615678021247497
dry,0.18,0.078125,0.00139375,-17.777386786385247
dry,0.18,0.078125,0.0014624999999999998,-17.93845542251683
dry,0.18,0.078125,0.0015312499999999998,-18.098887723088836
dry,0.18,0.078125,0.0015999999999999999,-18.258687451633374
dry,0.18,0.078125,0.0016687499999999999,-18.417858342062278
dry,0.18,0.078125,0.0017375,-18.576404098958054
dry,0.18,0.078125,0.00180625,-18.73432839786115
dry,0.18,0.078125,0.001875,-18.89163488555412
dry,0.18,0.078125,0.0019437499999999997,-19.048327180342152
dry,0.18,0.078125,0.0020124999999999995,-19.204408872330728
dry,0.18,0.078125,0.0020812499999999998,-19.359883523699704
dry,0.18,0.078125,0.00215,-19.5147546689742
dry,0.18,0.078125,0.00221875,-19.66902581529266
dry,0.18,0.078125,0.0022874999999999996,-19.822700442671415
dry,0.18,0.078125,0.00235625,-19.97578200426644
dry,0.18,0.078125,0.0024249999999999996,-20.128273926631984
dry,0.18,0.078125,0.00249375,-20.280179609976326
dry,0.18,0.078125,0.0025624999999999997,-20.431502428414287
dry,0.18,0.078125,0.00263125,-20.582245730217288
dry,0.18,0.078125,0.0026999999999999997,-20.732412838060153
dry,0.18,0.078125,0.0027687499999999995,-20.88200704926538
dry,0.18,0.078125,0.0028374999999999997,-21.031031636044233
dry,0.18,0.078125,0.0029062499999999995,-21.179489845735684
dry,0.18,0.078125,0.0029749999999999998,-21.327384901041967
dry,0.18,0.078125,0.0030437499999999996,-21.474720000261982
dry,0.18,0.078125,0.0031125,-21.621498317521716
dry,0.18,0.078125,0.0031812499999999996,-21.767723003002285
dry,0.18,0.078125,0.00325,-21.913397183165216
dry,0.18,0.078125,0.0033187499999999997,-22.058523960975382
dry,0.18,0.078125,0.0033874999999999995,-22.203106416121205
dry,0.18,0.078125,0.0034562499999999997,-22.347147605232603
dry,0.18,0.078125,0.0035249999999999995,-22.49065056209632
