state,phi_total,phi_mc_abs,delta_lambda_pct
dry,0.065,0.0037999999999999996,-13.500385829321594
dry,0.065,0.0038687499999999994,-13.710929051701857
dry,0.065,0.0039375,-13.920442133098986
dry,0.065,0.004006249999999999,-14.12893261543732
dry,0.065,0.004075,-14.336407967198612
dry,0.065,0.00414375,-14.542875584313817
dry,0.065,0.004212499999999999,-14.748342791041951
dry,0.065,0.0042812499999999995,-14.952816840836277
dry,0.065,0.00435,-15.156304917197644
dry,0.065,0.004418749999999999,-15.358814134516019
dry,0.065,0.0044875,-15.560351538899377
dry,0.065,0.0045562499999999995,-15.760924108991112
dry,0.065,0.004624999999999999,-15.960538756775406
dry,0.065,0.00469375,-16.159202328371308
dry,0.065,0.004762499999999999,-16.35692160481544
dry,0.065,0.004831249999999999,-16.553703302833508
dry,0.065,0.0049,-16.749554075600848
dry,0.065,0.004968749999999999,-16.94448051349234
dry,0.065,0.005037499999999999,-17.13848914482167
dry,0.065,0.00510625,-17.331586436569975
dry,0.065,0.005174999999999999,-17.52377879510467
dry,0.065,0.00524375,-17.715072566887656
dry,0.065,0.0053124999999999995,-17.905474039174166
dry,0.065,0.005381249999999999,-18.09498944070142
dry,0.065,0.00545,-18.283624942367886
dry,0.065,0.005518749999999999,-18.471386657903157
dry,0.065,0.005587499999999999,-18.65828064452839
dry,0.065,0.00565625,-18.844312903607587
dry,0.065,0.005724999999999999,-19.029489381290183
dry,0.065,0.0057937499999999986,-19.213815969144427
dry,0.065,0.0058625,-19.397298504782235
dry,0.065,0.005931249999999999,-19.579942772475523
dry,0.065,0.006,-19.76175450376402
dry,0.0675,0.0005,-2.0076829039736226
dry,0.0675,0.00056875,-2.2774111640462857
dry,0.0675,0.0006375,-2.545648744892109
dry,0.0675,0.00070625,-2.8124079700311495
dry,0.0675,0.000775,-3.0777010275179006
dry,0.0675,0.00084375,-3.3415399717975984
dry,0.0675,0.0009124999999999999,-3.6039367255318866
dry,0.0675,0.00098125,-3.8649030813950205
dry,0.0675,0.00105,-4.12445070384034
dry,0.0675,0.00111875,-4.382591130838359
dry,0.0675,0.0011875,-4.639335775586454
dry,0.0675,0.00125625,-4.894695928190933
dry,0.0675,0.0013249999999999998,-5.148682757322038
dry,0.0675,0.00139375,-5.401307311842304
dry,0.0675,0.0014624999999999998,-5.652580522408633
dry,0.0675,0.0015312499999999998,-5.902513203048966
dry,0.0675,0.0015999999999999999,-6.151116052713569
dry,0.0675,0.0016687499999999999,-6.398399656801855
dry,0.0675,0.0017375,-6.644374488664704
dry,0.0675,0.00180625,-6.889050911083121
dry,0.0675,0.001875,-7.13243917772371
dry,0.0675,0.0019437499999999997,-7.374549434570747
dry,0.0675,0.0020124999999999995,-7.615391721336387
dry,0.0675,0.0020812499999999998,-7.854975972848198
dry,0.0675,0.00215,-8.093312020415397
dry,0.0675,0.00221875,-8.330409593173457
dry,0.0675,0.0022874999999999996,-8.566278319408235
dry,0.0675,0.00235625,-8.800927727859133
dry,0.0675,0.0024249999999999996,-9.034367249002369
dry,0.0675,0.00249375,-9.26660621631438
dry,0.0675,0.0025624999999999997,-9.497653867515695
dry,0.0675,0.00263125,-9.727519345795855
dry,0.0675,0.0026999999999999997,-9.956211701019503
dry,0.0675,0.0027687499999999995,-10.183739890914104
dry,0.0675,0.0028374999999999997,-10.41011278223945
dry,0.0675,0.0029062499999999995,-10.635339151939515
dry,0.0675,0.0029749999999999998,-10.859427688276893
dry,0.0675,0.0030437499999999996,-11.082386991949887
dry,0.0675,0.0031125,-11.304225577192957
dry,0.0675,0.0031812499999999996,-11.524951872860564
dry,0.0675,0.00325,-11.744574223494583
dry,0.0675,0.0033187499999999997,-11.963100890376053
dry,0.0675,0.0033874999999999995,-12.180540052560962
dry,0.0675,0.0034562499999999997,-12.396899807900686
dry,0.0675,0.0035249999999999995,-12.612188174047287
dry,0.0675,0.0035937499999999997,-12.826413089443989
dry,0.0675,0.0036624999999999995,-13.039582414300755
dry,0.0675,0.0037312499999999998,-13.251703931555845
dry,0.0675,0.0037999999999999996,-13.46278534782293
dry,0.0675,0.0038687499999999994,-13.67283429432442
dry,0.0675,0.0039375,-13.881858327811127
dry,0.0675,0.004006249999999999,-14.08986493146853
dry,0.0675,0.004075,-14.296861515809764
dry,0.0675,0.00414375,-14.502855419555736
dry,0.0675,0.004212499999999999,-14.707853910502289
dry,0.0675,0.0042812499999999995,-14.911864186375132
dry,0.0675,0.00435,-15.114893375672095
dry,0.0675,0.004418749999999999,-15.316948538493506
dry,0.0675,0.0044875,-15.51803666736064
dry,0.0675,0.0045562499999999995,-15.718164688022135
dry,0.0675,0.004624999999999999,-15.917339460249423
dry,0.0675,0.00469375,-16.11556777862027
dry,0.0675,0.004762499999999999,-16.312856373291552
dry,0.0675,0.004831249999999999,-16.509211910760897
dry,0.0675,0.0049,-16.704640994617627
dry,0.0675,0.004968749999999999,-16.899150166282904
dry,0.0675,0.005037499999999999,-17.09274590573985
dry,0.0675,0.00510625,-17.285434632252937
dry,0.0675,0.005174999999999999,-17.47722270507757
dry,0.0675,0.00524375,-17.668116424159727
dry,0.0675,0.0053124999999999995,-17.85812203082574
dry,0.0675,0.005381249999999999,-18.047245708462516
dry,0.0675,0.00545,-18.235493583188298
dry,0.0675,0.005518749999999999,-18.422871724514227
dry,0.0675,0.005587499999999999,-18.60938614599656
dry,0.0675,0.00565625,-18.795042805879994
dry,0.0675,0.005724999999999999,-18.97984760773226
dry,0.0675,0.0057937499999999986,-19.16380640106979
dry,0.0675,0.0058625,-19.34692498197485
dry,0.0675,0.005931249999999999,-19.529209093704427
dry,0.0675,0.006,-19.710664427290563
dry,0.07,0.0005,-2.0013746136010617
dry,0.07,0.00056875,-2.2702748936476236
dry,0.07,0.0006375,-2.537693657752462
dry,0.07,0.00070625,-2.803643115979176
dry,0.07,0.000775,-3.0681353445850608
dry,0.07,0.00084375,-3.3311822878488906
dry,0.07,0.0009124999999999999,-3.5927957598690052
dry,0.07,0.00098125,-3.852987446332155
dry,0.07,0.00105,-4.111768906253219
dry,0.07,0.00111875,-4.369151573687231
dry,0.07,0.0011875,-4.625146759413199
dry,0.07,0.00125625,-4.879765652591178
dry,0.07,0.0013249999999999998,-5.13301932239247
dry,0.07,0.00139375,-5.384918719603652
dry,0.07,0.0014624999999999998,-5.6354746782051475
dry,0.07,0.0015312499999999998,-5.884697916924351
dry,0.07,0.0015999999999999999,-6.132599040764159
dry,0.07,0.0016687499999999999,-6.379188542507374
dry,0.07,0.0017375,-6.624476804196956
dry,0.07,0.00180625,-6.868474098593254
dry,0.07,0.001875,-7.111190590608093
dry,0.07,0.0019437499999999997,-7.352636338716274
dry,0.07,0.0020124999999999995,-7.592821296345238
dry,0.07,0.0020812499999999998,-7.831755313242756
dry,0.07,0.00215,-8.069448136823377
dry,0.07,0.00221875,-8.305909413493952
dry,0.07,0.0022874999999999996,-8.541148689958757
dry,0.07,0.00235625,-8.775175414504082
dry,0.07,0.0024249999999999996,-9.007998938263407
dry,0.07,0.00249375,-9.23962851646283
dry,0.07,0.0025624999999999997,-9.470073309647484
dry,0.07,0.00263125,-9.699342384889292
dry,0.07,0.0026999999999999997,-9.927444716975966
dry,0.07,0.0027687499999999995,-10.154389189582325
dry,0.07,0.0028374999999999997,-10.380184596423463
dry,0.07,0.0029062499999999995,-10.604839642390612
dry,0.07,0.0029749999999999998,-10.828362944669847
dry,0.07,0.0030437499999999996,-11.05076303384383
dry,0.07,0.0031125,-11.272048354977144
dry,0.07,0.0031812499999999996,-11.492227268685163
dry,0.07,0.00325,-11.711308052186997
dry,0.07,0.0033187499999999997,-11.929298900342861
dry,0.07,0.0033874999999999995,-12.146207926675778
dry,0.07,0.0034562499999999997,-12.362043164378207
dry,0.07,0.0035249999999999995,-12.57681256730383
dry,0.07,0.0035937499999999997,-12.790524010944596
dry,0.07,0.0036624999999999995,-13.00318529339327
dry,0.07,0.0037312499999999998,-13.214804136292143
dry,0.07,0.0037999999999999996,-13.42538818576743
dry,0.07,0.0038687499999999994,-13.63494501335025
dry,0.07,0.0039375,-13.843482116884159
dry,0.07,0.004006249999999999,-14.051006921419267
dry,0.07,0.004075,-14.257526780093617
dry,0.07,0.00414375,-14.463048975001639
dry,0.07,0.004212499999999999,-14.667580718050042
dry,0.07,0.0042812499999999995,-14.871129151801451
dry,0.07,0.00435,-15.073701350305809
dry,0.07,0.004418749999999999,-15.275304319919982
dry,0.07,0.0044875,-15.475945000115436
dry,0.07,0.0045562499999999995,-15.675630264274542
dry,0.07,0.004624999999999999,-15.874366920475461
dry,0.07,0.00469375,-16.07216171226582
dry,0.07,0.004762499999999999,-16.269021319425573
dry,0.07,0.004831249999999999,-16.464952358718893
dry,0.07,0.0049,-16.659961384635572
dry,0.07,0.004968749999999999,-16.854054890121798
dry,0.07,0.005037499999999999,-17.047239307301037
dry,0.07,0.00510625,-17.239521008184305
dry,0.07,0.005174999999999999,-17.43090630537096
dry,0.07,0.00524375,-17.621401452739434
dry,0.07,0.0053124999999999995,-17.811012646128425
dry,0.07,0.005381249999999999,-17.999746024008726
dry,0.07,0.00545,-18.187607668145574
dry,0.07,0.005518749999999999,-18.37460360425199
dry,0.07,0.005587499999999999,-18.560739802633005
dry,0.07,0.00565625,-18.74602217882108
dry,0.07,0.005724999999999999,-18.930456594202834
dry,0.07,0.0057937499999999986,-19.114048856636987
dry,0.07,0.0058625,-19.296804721064188
dry,0.07,0.005931249999999999,-19.478729890108276
dry,0.07,0.006,-19.65983001466938
dry,0.07250000000000001,0.0005,-1.99510495777913
dry,0.07250000000000001,0.00056875,-2.2631822058032873
dry,0.07250000000000001,0.0006375,-2.5297870175963197
dry,0.07250000000000001,0.00070625,-2.794931491148453
dry,0.07250000000000001,0.000775,-3.0586275922774453
dry,0.07250000000000001,0.00084375,-3.3208871564287086
dry,0.07250000000000001,0.0009124999999999999,-3.5817218904461305
dry,0.07250000000000001,0.00098125,-3.8411433743138583
dry,0.07250000000000001,0.00105,-4.099163062870245
dry,0.07250000000000001,0.00111875,-4.355792287493666
dry,0.07250000000000001,0.0011875,-4.611042257761571
dry,0.07250000000000001,0.00125625,-4.864924063082406
dry,0.07250000000000001,0.0013249999999999998,-5.117448674301838
dry,0.07250000000000001,0.00139375,-5.368626945282937
dry,0.07250000000000001,0.0014624999999999998,-5.618469614461188
dry,0.07250000000000001,0.0015312499999999998,-5.866987306375052
dry,0.07250000000000001,0.0015999999999999999,-6.114190533171844
dry,0.07250000000000001,0.0016687499999999999,-6.360089696090036
dry,0.07250000000000001,0.0017375,-6.604695086918152
dry,0.07250000000000001,0.00180625,-6.848016889430527
dry,0.07250000000000001,0.001875,-7.090065180800724
dry,0.07250000000000001,0.0019437499999999997,-7.33084993299268
dry,0.07250000000000001,0.0020124999999999995,-7.570381014130197
dry,0.07250000000000001,0.0020812499999999998,-7.808668189844996
dry,0.07250000000000001,0.00215,-8.045721124604059
dry,0.07250000000000001,0.00221875,-8.281549383016014
dry,0.07250000000000001,0.0022874999999999996,-8.516162431117731
dry,0.07250000000000001,0.00235625,-8.749569637640832
dry,0.07250000000000001,0.0024249999999999996,-8.981780275258737
dry,0.07250000000000001,0.00249375,-9.212803521814752
dry,0.07250000000000001,0.0025624999999999997,-9.442648461531032
dry,0.07250000000000001,0.00263125,-9.671324086199578
dry,0.07250000000000001,0.0026999999999999997,-9.898839296354652
dry,0.07250000000000001,0.0027687499999999995,-10.12520290242755
dry,0.07250000000000001,0.0028374999999999997,-10.35042362588399
dry,0.07250000000000001,0.0029062499999999995,-10.574510100344227
dry,0.07250000000000001,0.0029749999999999998,-10.797470872686144
dry,0.07250000000000001,0.0030437499999999996,-11.019314404132126
dry,0.07250000000000001,0.0031125,-11.240049071319199
dry,0.07250000000000001,0.0031812499999999996,-11.459683167353516
dry,0.07250000000000001,0.00325,-11.678224902848886
dry,0.07250000000000001,0.0033187499999999997,-11.895682406950016
dry,0.07250000000000001,0.0033874999999999995,-12.11206372834038
dry,0.07250000000000001,0.0034562499999999997,-12.327376836235274
dry,0.07250000000000001,0.0035249999999999995,-12.541629621360261
dry,0.07250000000000001,0.0035937499999999997,-12.754829896915021
dry,0.07250000000000001,0.0036624999999999995,-12.966985399523198
dry,0.07250000000000001,0.0037312499999999998,-13.17810379016815
dry,0.07250000000000001,0.0037999999999999996,-13.388192655115237
dry,0.07250000000000001,0.0038687499999999994,-13.59725950682037
dry,0.07250000000000001,0.0039375,-13.805311784825667
dry,0.07250000000000001,0.004006249999999999,-14.012356856641645
dry,0.07250000000000001,0.004075,-14.218402018617203
dry,0.07250000000000001,0.00414375,-14.423454496796527
dry,0.07250000000000001,0.004212499999999999,-14.627521447763874
dry,0.07250000000000001,0.0042812499999999995,-14.830609959476215
dry,0.07250000000000001,0.00435,-15.032727052083867
dry,0.07250000000000001,0.004418749999999999,-15.233879678739358
dry,0.07250000000000001,0.0044875,-15.434074726394835
dry,0.07250000000000001,0.0045562499999999995,-15.633319016588048
dry,0.07250000000000001,0.004624999999999999,-15.831619306217103
dry,0.07250000000000001,0.00469375,-16.028982288304363
dry,0.07250000000000001,0.004762499999999999,-16.225414592749427
dry,0.07250000000000001,0.004831249999999999,-16.420922787071596
dry,0.07250000000000001,0.0049,-16.615513377141735
dry,0.07250000000000001,0.004968749999999999,-16.809192807903976
dry,0.07250000000000001,0.005037499999999999,-17.001967464087276
dry,0.07250000000000001,0.00510625,-17.193843670907018
dry,0.07250000000000001,0.005174999999999999,-17.38482769475675
dry,0.07250000000000001,0.00524375,-17.574925743890507
dry,0.07250000000000001,0.0053124999999999995,-17.7641439690954
dry,0.07250000000000001,0.005381249999999999,-17.952488464355053
dry,0.07250000000000001,0.00545,-18.13996526750391
dry,0.07250000000000001,0.005518749999999999,-18.326580360872263
dry,0.07250000000000001,0.005587499999999999,-18.512339671922742
dry,0.07250000000000001,0.00565625,-18.697249073877867
dry,0.07250000000000001,0.005724999999999999,-18.88131438633895
dry,0.07250000000000001,0.0057937499999999986,-19.064541375896805
dry,0.07250000000000001,0.0058625,-19.246935756733812
dry,0.07250000000000001,0.005931249999999999,-19.42850319121805
dry,0.07250000000000001,0.006,-19.60924929048923
dry,0.07500000000000001,0.0005,-1.9888735757378446
dry,0.07500000000000001,0.00056875,-2.2561326946257707
dry,0.07500000000000001,0.0006375,-2.52192837443483
dry,0.07500000000000001,0.00070625,-2.786272602443943
dry,0.07500000000000001,0.000775,-3.0491772353685676
dry,0.07500000000000001,0.00084375,-3.3106540011337495
dry,0.07500000000000001,0.0009124999999999999,-3.5707145006178678
dry,0.07500000000000001,0.00098125,-3.8293702093684425
dry,0.07500000000000001,0.00105,-4.086632479290133
dry,0.07500000000000001,0.00111875,-4.342512540305347
dry,0.07500000000000001,0.0011875,-4.5970215019884595
dry,0.07500000000000001,0.00125625,-4.850170355173543
dry,0.07500000000000001,0.0013249999999999998,-5.101969973536699
dry,0.07500000000000001,0.00139375,-5.352431115152791
dry,0.07500000000000001,0.0014624999999999998,-5.601564424027729
dry,0.07500000000000001,0.0015312499999999998,-5.849380431606353
dry,0.07500000000000001,0.0015999999999999999,-6.095889558256233
dry,0.07500000000000001,0.0016687499999999999,-6.341102114728561
dry,0.07500000000000001,0.0017375,-6.585028303595554
dry,0.07500000000000001,0.00180625,-6.827678220665474
dry,0.07500000000000001,0.001875,-7.069061856375637
dry,0.07500000000000001,0.0019437499999999997,-7.309189097163413
dry,0.07500000000000001,0.0020124999999999995,-7.548069726816163
dry,0.07500000000000001,0.0020812499999999998,-7.785713427799862
dry,0.07500000000000001,0.00215,-8.02212978256749
dry,0.07500000000000001,0.00221875,-8.257328274846884
dry,0.07500000000000001,0.0022874999999999996,-8.491318290909055
dry,0.07500000000000001,0.00235625,-8.724109120816658
dry,0.07500000000000001,0.0024249999999999996,-8.955709959653687
dry,0.07500000000000001,0.00249375,-9.186129908736039
dry,0.07500000000000001,0.0025624999999999997,-9.415377976803718
dry,0.07500000000000001,0.00263125,-9.643463081195094
dry,0.07500000000000001,0.0026999999999999997,-9.87039404900293
dry,0.07500000000000001,0.0027687499999999995,-10.096179618213322
dry,0.07500000000000001,0.0028374999999999997,-10.320828438827181
dry,0.07500000000000001,0.0029062499999999995,-10.544349073964787
dry,0.07500000000000001,0.0029749999999999998,-10.766750000954016
dry,0.07500000000000001,0.0030437499999999996,-10.98803961240201
dry,0.07500000000000001,0.0031125,-11.208226217250797
dry,0.07500000000000001,0.0031812499999999996,-11.42731804181743
dry,0.07500000000000001,0.00325,-11.645323230818322
dry,0.07500000000000001,0.0033187499999999997,-11.862249848378664
dry,0.07500000000000001,0.0033874999999999995,-12.078105879026676
dry,0.07500000000000001,0.0034562499999999997,-12.292899228673317
dry,0.07500000000000001,0.0035249999999999995,-12.506637725577505
dry,0.07500000000000001,0.0035937499999999997,-12.719329121297132
dry,0.07500000000000001,0.0036624999999999995,-12.93098109162618
dry,0.07500000000000001,0.0037312499999999998,-13.141601237518142
dry,0.07500000000000001,0.0037999999999999996,-13.351197085995858
dry,0.07500000000000001,0.0038687499999999994,-13.559776091048274
dry,0.07500000000000001,0.0039375,-13.767345634514108
dry,0.07500000000000001,0.004006249999999999,-13.973913026952545
dry,0.07500000000000001,0.004075,-14.179485508501772
dry,0.07500000000000001,0.00414375,-14.384070249724687
dry,0.07500000000000001,0.004212499999999999,-14.587674352442667
dry,0.07500000000000001,0.0042812499999999995,-14.79030485055744
dry,0.07500000000000001,0.00435,-14.991968710861016
dry,0.07500000000000001,0.004418749999999999,-15.19267283383413
dry,0.07500000000000001,0.0044875,-15.392424054433407
dry,0.07500000000000001,0.0045562499999999995,-15.591229142867173
dry,0.07500000000000001,0.004624999999999999,-15.789094805360397
dry,0.07500000000000001,0.00469375,-15.986027684908791
dry,0.07500000000000001,0.004762499999999999,-16.182034362022197
dry,0.07500000000000001,0.004831249999999999,-16.377121355457547
dry,0.07500000000000001,0.0049,-16.571295122941684
dry,0.07500000000000001,0.004968749999999999,-16.764562061883712
dry,0.07500000000000001,0.005037499999999999,-16.956928510077763
